1yr,2yr,3yr,4yr,5yr,7yr,10yr,30yr
0.0514,0.0508,0.0506,0.0508,0.0511,0.0515,0.0521,0.053
0.0512,0.0506,0.0505,0.0506,0.0508,0.0512,0.0518,0.0526
0.0518,0.0514,0.0513,0.0514,0.0516,0.052,0.0525,0.0532
0.0519,0.0516,0.0514,0.0515,0.0517,0.052,0.0524,0.0531
0.0521,0.0519,0.0517,0.0519,0.052,0.0523,0.0526,0.0532
0.0518,0.0515,0.0513,0.0514,0.0515,0.0518,0.0521,0.0528
0.0517,0.0515,0.0513,0.0514,0.0516,0.0519,0.0523,0.053
0.052,0.0517,0.0516,0.0518,0.0521,0.0524,0.0529,0.0537
0.0524,0.0523,0.0523,0.0525,0.0527,0.053,0.0533,0.0541
0.0527,0.0526,0.0526,0.0528,0.0531,0.0535,0.0539,0.0549
0.0528,0.0527,0.0526,0.0527,0.053,0.0533,0.0539,0.0549
0.053,0.053,0.0529,0.0531,0.0534,0.0537,0.0542,0.0551
0.0529,0.0527,0.0526,0.0528,0.053,0.0534,0.0539,0.0548
0.0528,0.0525,0.0525,0.0526,0.0529,0.0533,0.0539,0.0549
0.0529,0.0527,0.0527,0.0529,0.0532,0.0537,0.0544,0.0555
0.0531,0.0531,0.053,0.0533,0.0536,0.0541,0.0548,0.0561
0.0534,0.0534,0.0534,0.0536,0.0539,0.0544,0.0551,0.0563
0.0533,0.0532,0.0531,0.0533,0.0537,0.0541,0.0548,0.0559
0.0534,0.0533,0.0533,0.0535,0.0538,0.0542,0.0549,0.0561
0.0537,0.0537,0.0538,0.0541,0.0545,0.055,0.0558,0.057
0.0535,0.0535,0.0536,0.054,0.0544,0.0549,0.0556,0.0569
0.0531,0.053,0.0532,0.0535,0.0539,0.0546,0.0554,0.0567
0.0532,0.053,0.0532,0.0536,0.054,0.0548,0.0557,0.0571
0.0532,0.0531,0.0532,0.0536,0.054,0.0548,0.0557,0.0571
0.0533,0.0532,0.0533,0.0537,0.0541,0.0548,0.0557,0.0571
0.0533,0.0531,0.0531,0.0534,0.0537,0.0543,0.0551,0.0563
0.0537,0.0537,0.0537,0.0541,0.0545,0.0551,0.0559,0.0571
0.054,0.0541,0.0542,0.0545,0.0548,0.0555,0.0562,0.0575
0.0535,0.0535,0.0537,0.0541,0.0544,0.0551,0.056,0.0575
0.0533,0.0533,0.0535,0.0539,0.0543,0.0551,0.0561,0.0576
0.0536,0.0537,0.0539,0.0542,0.0547,0.0555,0.0564,0.0579
0.0537,0.0537,0.0539,0.0542,0.0546,0.0554,0.0563,0.0576
0.054,0.0541,0.0543,0.0547,0.0552,0.0559,0.0569,0.0583
0.0541,0.0543,0.0545,0.0548,0.0553,0.056,0.0568,0.0581
0.0539,0.0539,0.0541,0.0544,0.0548,0.0555,0.0564,0.0577
0.054,0.0542,0.0543,0.0546,0.055,0.0557,0.0565,0.0577
0.054,0.0542,0.0543,0.0546,0.055,0.0556,0.0564,0.0576
0.0538,0.054,0.0541,0.0544,0.0547,0.0554,0.0562,0.0575
0.0542,0.0544,0.0546,0.0548,0.0552,0.0559,0.0567,0.0579
0.054,0.0543,0.0545,0.0548,0.0553,0.056,0.0569,0.0583
0.0539,0.0542,0.0544,0.0548,0.0552,0.056,0.0569,0.0583
0.0537,0.0539,0.054,0.0543,0.0547,0.0555,0.0563,0.0578
0.0542,0.0544,0.0546,0.055,0.0554,0.0561,0.057,0.0584
0.0539,0.0538,0.0539,0.0542,0.0546,0.0553,0.0562,0.0576
0.054,0.0539,0.0539,0.0541,0.0544,0.055,0.0557,0.0569
0.054,0.0537,0.0537,0.0539,0.0542,0.0548,0.0555,0.0567
0.0542,0.0541,0.0542,0.0544,0.0547,0.0554,0.0562,0.0574
0.0541,0.0538,0.0539,0.0541,0.0545,0.0551,0.0559,0.0572
0.054,0.0537,0.0538,0.054,0.0544,0.055,0.0558,0.0571
0.0541,0.0538,0.0539,0.0542,0.0545,0.0552,0.0559,0.0573
0.0542,0.0541,0.0542,0.0545,0.0548,0.0555,0.0563,0.0577
0.0544,0.0544,0.0544,0.0546,0.055,0.0556,0.0563,0.0576
0.0548,0.0547,0.0548,0.055,0.0553,0.0559,0.0565,0.0577
0.054,0.0537,0.0538,0.054,0.0543,0.0549,0.0557,0.057
0.054,0.0537,0.0537,0.0539,0.0542,0.0548,0.0555,0.057
0.0548,0.0544,0.0544,0.0545,0.0547,0.0552,0.0559,0.0569
0.0549,0.0545,0.0545,0.0546,0.0549,0.0553,0.0558,0.057
0.0549,0.0545,0.0544,0.0544,0.0546,0.055,0.0555,0.0565
0.055,0.0544,0.0543,0.0544,0.0546,0.0549,0.0554,0.0562
0.0551,0.0546,0.0544,0.0545,0.0547,0.055,0.0554,0.0562
0.055,0.0544,0.0542,0.0543,0.0545,0.0548,0.0552,0.0561
0.0557,0.0552,0.055,0.0551,0.0552,0.0555,0.0559,0.0567
0.0564,0.0559,0.0558,0.0559,0.0561,0.0563,0.0568,0.0574
0.0563,0.0558,0.0557,0.0558,0.0559,0.0562,0.0567,0.0573
0.0567,0.0563,0.0562,0.0564,0.0565,0.0568,0.0572,0.0579
0.0568,0.0565,0.0564,0.0565,0.0567,0.0569,0.0573,0.058
0.0568,0.0565,0.0563,0.0564,0.0566,0.0568,0.0572,0.0579
0.0571,0.0568,0.0568,0.0569,0.0571,0.0574,0.0578,0.0584
0.0574,0.0572,0.0571,0.0572,0.0574,0.0576,0.0581,0.0586
0.0576,0.0573,0.0572,0.0574,0.0575,0.0578,0.0582,0.0589
0.0574,0.057,0.0569,0.057,0.0572,0.0575,0.0579,0.0586
0.0574,0.0571,0.0571,0.0572,0.0574,0.0576,0.058,0.0587
0.0575,0.0572,0.0572,0.0573,0.0575,0.0577,0.0581,0.0588
0.0568,0.0565,0.0565,0.0567,0.0569,0.0573,0.0579,0.0586
0.0568,0.0564,0.0563,0.0565,0.0566,0.057,0.0576,0.0584
0.0575,0.0573,0.0572,0.0574,0.0576,0.058,0.0585,0.0592
0.0574,0.057,0.0569,0.0571,0.0572,0.0575,0.058,0.0587
0.0572,0.0567,0.0565,0.0566,0.0567,0.057,0.0575,0.058
0.0571,0.0566,0.0564,0.0566,0.0568,0.0571,0.0576,0.0583
0.0569,0.0563,0.056,0.0561,0.0562,0.0565,0.0569,0.0576
0.0571,0.0565,0.0563,0.0564,0.0566,0.0569,0.0573,0.0579
0.0568,0.0562,0.0559,0.056,0.0562,0.0565,0.057,0.0576
0.0564,0.0557,0.0556,0.0557,0.0559,0.0563,0.0568,0.0575
0.0566,0.056,0.0558,0.0559,0.0561,0.0564,0.0569,0.0575
0.0569,0.0564,0.0562,0.0563,0.0566,0.0569,0.0573,0.058
0.0568,0.0561,0.0559,0.056,0.0562,0.0565,0.057,0.0577
0.0564,0.0555,0.0553,0.0554,0.0555,0.0559,0.0563,0.0571
0.0558,0.0548,0.0546,0.0548,0.055,0.0555,0.0561,0.057
0.0561,0.0552,0.0549,0.055,0.0552,0.0556,0.0561,0.0569
0.0563,0.0554,0.0552,0.0553,0.0555,0.0559,0.0564,0.0572
0.0563,0.0555,0.0552,0.0553,0.0555,0.0559,0.0564,0.0572
0.0559,0.0549,0.0547,0.0547,0.055,0.0554,0.056,0.0569
0.0555,0.0544,0.0541,0.0542,0.0545,0.055,0.0556,0.0565
0.0554,0.0543,0.0541,0.0542,0.0544,0.055,0.0556,0.0566
0.0554,0.0542,0.0539,0.0541,0.0543,0.0549,0.0556,0.0566
0.0554,0.0542,0.0538,0.054,0.0543,0.0548,0.0555,0.0566
0.0557,0.0544,0.0541,0.0542,0.0543,0.0548,0.0554,0.0564
0.0551,0.0536,0.0532,0.0533,0.0535,0.054,0.0546,0.0558
0.0551,0.0538,0.0534,0.0535,0.0537,0.0541,0.0547,0.0557
0.0552,0.054,0.0536,0.0537,0.0539,0.0543,0.0548,0.0558
0.0549,0.0536,0.0532,0.0534,0.0537,0.0542,0.0548,0.056
0.055,0.0538,0.0534,0.0536,0.0538,0.0543,0.0549,0.0561
0.0553,0.0541,0.0538,0.0539,0.0541,0.0545,0.0551,0.0563
0.0555,0.0544,0.0541,0.0542,0.0544,0.0548,0.0554,0.0565
0.0552,0.054,0.0535,0.0536,0.0538,0.0542,0.0548,0.056
0.0548,0.0533,0.0528,0.0529,0.0531,0.0535,0.0541,0.0554
0.0548,0.0533,0.0527,0.0528,0.0529,0.0533,0.0539,0.0551
0.0548,0.0532,0.0526,0.0526,0.0528,0.0532,0.0538,0.055
0.0548,0.053,0.0524,0.0525,0.0527,0.0531,0.0536,0.0549
0.0547,0.0529,0.0522,0.0522,0.0524,0.0528,0.0534,0.0546
0.0549,0.0532,0.0526,0.0527,0.0529,0.0532,0.0538,0.055
0.0546,0.053,0.0524,0.0524,0.0526,0.053,0.0535,0.0546
0.0545,0.0529,0.0523,0.0523,0.0524,0.0529,0.0533,0.0546
0.0546,0.053,0.0525,0.0525,0.0527,0.0531,0.0536,0.0547
0.0546,0.0531,0.0527,0.0527,0.0529,0.0532,0.0537,0.0548
0.0542,0.0525,0.052,0.052,0.0522,0.0526,0.0531,0.0544
0.054,0.0521,0.0517,0.0517,0.0519,0.0524,0.053,0.0542
0.0538,0.0519,0.0514,0.0515,0.0517,0.0522,0.0528,0.0541
0.0539,0.0521,0.0517,0.0517,0.052,0.0525,0.0531,0.0543
0.0541,0.0525,0.052,0.0521,0.0524,0.0529,0.0535,0.0547
0.054,0.0523,0.0519,0.052,0.0522,0.0527,0.0533,0.0545
0.0539,0.0521,0.0516,0.0516,0.0518,0.0523,0.0529,0.0541
0.0542,0.0526,0.0521,0.0521,0.0523,0.0528,0.0534,0.0545
0.0543,0.0527,0.0522,0.0522,0.0524,0.0529,0.0534,0.0546
0.0541,0.0523,0.0517,0.0517,0.0519,0.0523,0.0529,0.054
0.0541,0.0524,0.0518,0.0518,0.0519,0.0524,0.0529,0.0539
0.0542,0.0524,0.0519,0.0519,0.0521,0.0525,0.053,0.054
0.0547,0.0532,0.0527,0.0528,0.0529,0.0533,0.0538,0.0548
0.0542,0.0525,0.0519,0.0519,0.052,0.0524,0.053,0.054
0.054,0.0521,0.0515,0.0515,0.0517,0.0521,0.0527,0.0538
0.054,0.0521,0.0515,0.0515,0.0516,0.0519,0.0524,0.0534
0.053,0.0508,0.0502,0.0502,0.0504,0.0508,0.0514,0.0527
0.0529,0.0506,0.0499,0.0498,0.05,0.0504,0.0508,0.0521
0.053,0.0507,0.05,0.0499,0.0501,0.0505,0.051,0.0523
0.053,0.0507,0.0501,0.0501,0.0503,0.0507,0.0512,0.0524
0.0531,0.051,0.0504,0.0504,0.0506,0.051,0.0515,0.0528
0.0532,0.0511,0.0505,0.0505,0.0507,0.0511,0.0516,0.053
0.0529,0.0507,0.0501,0.0501,0.0504,0.0508,0.0514,0.0528
0.0529,0.0508,0.0502,0.0502,0.0504,0.0508,0.0514,0.0528
0.0527,0.0504,0.0499,0.0499,0.0501,0.0505,0.0511,0.0525
0.0527,0.0504,0.0499,0.05,0.0502,0.0508,0.0515,0.053
0.0533,0.0513,0.0509,0.051,0.0512,0.0516,0.0522,0.0536
0.0537,0.052,0.0517,0.0517,0.0519,0.0524,0.0529,0.0542
0.0536,0.052,0.0516,0.0516,0.0518,0.0522,0.0528,0.0542
0.0539,0.0523,0.052,0.052,0.0522,0.0526,0.0531,0.0545
0.0541,0.0527,0.0524,0.0524,0.0526,0.053,0.0536,0.055
0.0541,0.0526,0.0522,0.0522,0.0524,0.0528,0.0533,0.0547
0.0537,0.052,0.0516,0.0516,0.0517,0.0522,0.0527,0.0541
0.054,0.0524,0.052,0.052,0.0521,0.0525,0.0531,0.0544
0.0541,0.0526,0.0522,0.0522,0.0523,0.0527,0.0532,0.0546
0.0541,0.0526,0.0522,0.0522,0.0524,0.0527,0.0533,0.0546
0.0544,0.0531,0.0528,0.0527,0.0528,0.0532,0.0537,0.0551
0.0544,0.053,0.0526,0.0526,0.0527,0.0531,0.0536,0.055
0.0543,0.0529,0.0524,0.0524,0.0525,0.0529,0.0534,0.0547
0.0538,0.0521,0.0515,0.0515,0.0517,0.0521,0.0526,0.0539
0.0536,0.0517,0.0511,0.0511,0.0513,0.0517,0.0522,0.0535
0.0534,0.0515,0.051,0.051,0.0511,0.0515,0.0521,0.0534
0.0532,0.0511,0.0505,0.0505,0.0506,0.051,0.0516,0.0529
0.0527,0.0504,0.0499,0.0499,0.05,0.0504,0.051,0.0523
0.0528,0.0506,0.0501,0.0501,0.0502,0.0506,0.0512,0.0525
0.0536,0.0518,0.0514,0.0513,0.0515,0.0518,0.0523,0.0535
0.0539,0.0522,0.0518,0.0517,0.0519,0.0522,0.0527,0.0538
0.0535,0.0514,0.0509,0.0508,0.0509,0.0512,0.0517,0.0529
0.0535,0.0516,0.051,0.0509,0.051,0.0514,0.052,0.0532
0.0532,0.0512,0.0506,0.0505,0.0506,0.051,0.0516,0.0528
0.053,0.0509,0.0502,0.0501,0.0502,0.0506,0.0512,0.0524
0.0534,0.0513,0.0506,0.0505,0.0506,0.051,0.0515,0.0527
0.0531,0.0508,0.0501,0.05,0.0501,0.0504,0.0509,0.0522
0.0532,0.0511,0.0504,0.0503,0.0504,0.0507,0.0512,0.0523
0.0533,0.0512,0.0505,0.0504,0.0504,0.0507,0.0512,0.0524
0.0532,0.0512,0.0504,0.0502,0.0503,0.0506,0.0512,0.0523
0.0531,0.051,0.0503,0.0502,0.0502,0.0505,0.0511,0.0522
0.0532,0.0511,0.0504,0.0502,0.0502,0.0505,0.0509,0.0521
0.0529,0.0507,0.0499,0.0498,0.0498,0.0501,0.0506,0.0519
0.0527,0.0504,0.0497,0.0494,0.0494,0.0497,0.0502,0.0514
0.0529,0.0508,0.05,0.0498,0.0498,0.0501,0.0506,0.0518
0.0524,0.0501,0.0492,0.049,0.0491,0.0494,0.0498,0.0511
0.0524,0.05,0.0492,0.049,0.0491,0.0493,0.0499,0.0511
0.0522,0.0496,0.0489,0.0487,0.0487,0.049,0.0496,0.0509
0.0511,0.0486,0.0478,0.0476,0.0478,0.0482,0.0489,0.0504
0.0512,0.0486,0.0478,0.0477,0.0479,0.0483,0.049,0.0504
0.0514,0.0487,0.0479,0.0479,0.048,0.0484,0.0491,0.0506
0.0515,0.0489,0.0481,0.048,0.0481,0.0486,0.0492,0.0507
0.0518,0.0493,0.0486,0.0485,0.0486,0.0489,0.0495,0.0509
0.0523,0.0498,0.0491,0.049,0.0491,0.0494,0.05,0.0514
0.0526,0.0501,0.0493,0.0491,0.0492,0.0495,0.0501,0.0515
0.0525,0.05,0.0491,0.0489,0.049,0.0493,0.0499,0.0514
0.0528,0.0502,0.0494,0.0492,0.0493,0.0496,0.0502,0.0517
0.053,0.0506,0.0497,0.0496,0.0496,0.0499,0.0505,0.0519
0.0526,0.05,0.0491,0.0489,0.0489,0.0493,0.05,0.0515
0.053,0.0508,0.0499,0.0498,0.0499,0.0502,0.0508,0.0522
0.0529,0.0506,0.0498,0.0496,0.0497,0.0501,0.0507,0.0522
0.053,0.0508,0.05,0.0499,0.05,0.0503,0.0509,0.0524
0.053,0.0509,0.0501,0.0499,0.05,0.0503,0.0509,0.0524
0.053,0.0508,0.0501,0.0499,0.0501,0.0504,0.0511,0.0525
0.0529,0.0506,0.0499,0.0498,0.0499,0.0503,0.0509,0.0523
0.0531,0.051,0.0503,0.0502,0.0503,0.0506,0.0512,0.0526
0.0534,0.0517,0.0511,0.051,0.0511,0.0514,0.0519,0.0533
0.0534,0.0517,0.0511,0.0509,0.051,0.0513,0.0519,0.0532
0.0533,0.0515,0.0509,0.0508,0.0509,0.0512,0.0517,0.053
0.0531,0.0513,0.0506,0.0505,0.0506,0.0509,0.0514,0.0528
0.0527,0.0507,0.05,0.0499,0.05,0.0503,0.0509,0.0522
0.0532,0.0514,0.0507,0.0506,0.0506,0.0509,0.0514,0.0527
0.0532,0.0513,0.0505,0.0504,0.0505,0.0507,0.0512,0.0525
0.0533,0.0514,0.0506,0.0505,0.0506,0.0508,0.0514,0.0525
0.0534,0.0518,0.051,0.0508,0.0509,0.0512,0.0517,0.053
0.0536,0.052,0.0513,0.0511,0.0512,0.0516,0.0521,0.0533
0.0539,0.0523,0.0517,0.0516,0.0517,0.052,0.0526,0.0538
0.0538,0.0522,0.0516,0.0515,0.0516,0.0519,0.0524,0.0538
0.0539,0.0524,0.0517,0.0516,0.0517,0.052,0.0525,0.0538
0.054,0.0528,0.0521,0.052,0.052,0.0523,0.0528,0.0541
0.054,0.0527,0.052,0.0518,0.0519,0.0522,0.0527,0.054
0.054,0.0525,0.0518,0.0516,0.0516,0.0519,0.0524,0.0537
0.0541,0.0527,0.052,0.0518,0.0519,0.0521,0.0526,0.0539
0.0542,0.0529,0.0522,0.0521,0.0522,0.0525,0.053,0.0543
0.0543,0.0531,0.0525,0.0524,0.0525,0.0528,0.0533,0.0546
0.0542,0.0533,0.0527,0.0527,0.0528,0.0532,0.0538,0.055
0.0544,0.0534,0.053,0.0529,0.053,0.0534,0.0539,0.0552
0.0544,0.0534,0.053,0.053,0.0531,0.0535,0.054,0.0553
0.0543,0.0533,0.0528,0.0528,0.0529,0.0532,0.0538,0.0551
0.0542,0.0531,0.0526,0.0525,0.0526,0.0529,0.0534,0.0546
0.0541,0.0528,0.0523,0.0522,0.0522,0.0526,0.0531,0.0544
0.0541,0.0527,0.0521,0.052,0.052,0.0524,0.0529,0.0542
0.0541,0.0527,0.0521,0.052,0.0521,0.0524,0.0529,0.0542
0.054,0.0524,0.0516,0.0515,0.0515,0.0518,0.0524,0.0537
0.054,0.0524,0.0517,0.0515,0.0516,0.0519,0.0525,0.0537
0.0541,0.0527,0.052,0.0519,0.052,0.0524,0.0529,0.0543
0.0542,0.0529,0.0523,0.0521,0.0522,0.0526,0.0531,0.0544
0.0543,0.053,0.0524,0.0523,0.0524,0.0527,0.0533,0.0546
0.054,0.0524,0.0518,0.0516,0.0517,0.052,0.0526,0.054
0.0537,0.0518,0.0511,0.0509,0.0511,0.0514,0.052,0.0534
0.0536,0.0519,0.0511,0.051,0.051,0.0514,0.052,0.0533
0.0536,0.0518,0.0511,0.0509,0.051,0.0514,0.052,0.0533
0.0538,0.052,0.0512,0.0511,0.0512,0.0515,0.0521,0.0534
0.0539,0.0522,0.0515,0.0514,0.0515,0.0518,0.0524,0.0537
0.0537,0.0519,0.0511,0.051,0.0511,0.0514,0.052,0.0534
0.0535,0.0515,0.0508,0.0506,0.0507,0.0511,0.0517,0.0531
0.0531,0.0509,0.0501,0.05,0.0501,0.0505,0.0511,0.0525
0.0527,0.0505,0.0499,0.0498,0.05,0.0504,0.0511,0.0525
0.0525,0.0504,0.0497,0.0496,0.0498,0.0503,0.051,0.0525
0.0522,0.0501,0.0495,0.0495,0.0497,0.0502,0.051,0.0525
0.0518,0.0497,0.0491,0.0492,0.0494,0.0499,0.0508,0.0523
0.0517,0.0496,0.049,0.049,0.0493,0.0498,0.0506,0.0521
0.0518,0.0497,0.0491,0.0491,0.0493,0.0498,0.0505,0.0521
0.0519,0.0498,0.0491,0.0491,0.0493,0.0498,0.0505,0.0521
0.0527,0.0505,0.0499,0.0498,0.05,0.0505,0.0512,0.0527
0.0525,0.0503,0.0496,0.0495,0.0497,0.0502,0.0509,0.0526
0.0523,0.0499,0.0492,0.0492,0.0494,0.05,0.0508,0.0524
0.0519,0.0495,0.0488,0.0487,0.049,0.0495,0.0504,0.0522
0.0522,0.0497,0.0491,0.0491,0.0493,0.0498,0.0508,0.0525
0.0525,0.05,0.0494,0.0493,0.0495,0.05,0.0509,0.0526
0.0527,0.0503,0.0496,0.0496,0.0498,0.0503,0.051,0.0527
0.0525,0.05,0.0492,0.0492,0.0494,0.0499,0.0508,0.0525
0.0526,0.0502,0.0495,0.0495,0.0497,0.0502,0.0511,0.0529
0.0521,0.0494,0.0487,0.0487,0.049,0.0497,0.0508,0.0529
0.0524,0.0499,0.0492,0.0493,0.0495,0.0502,0.0512,0.0533
0.0522,0.0496,0.0489,0.049,0.0492,0.05,0.051,0.0531
0.0523,0.0497,0.0491,0.0492,0.0495,0.0503,0.0514,0.0536
0.052,0.0492,0.0485,0.0487,0.049,0.0499,0.051,0.0534
0.0523,0.0499,0.0493,0.0494,0.0497,0.0505,0.0516,0.0538
0.0525,0.0503,0.0498,0.0499,0.0502,0.0508,0.0519,0.054
0.0524,0.05,0.0496,0.0497,0.05,0.0507,0.0518,0.0539
0.0526,0.0503,0.0498,0.0499,0.0502,0.0509,0.0519,0.0539
0.0524,0.05,0.0494,0.0496,0.0499,0.0506,0.0517,0.0538
0.0525,0.0502,0.0497,0.0499,0.0502,0.0509,0.0519,0.054
0.0534,0.0514,0.0509,0.0511,0.0513,0.052,0.0529,0.0549
0.0535,0.0514,0.0509,0.051,0.0512,0.0519,0.0528,0.0548
0.0532,0.051,0.0505,0.0506,0.0509,0.0515,0.0525,0.0545
0.0531,0.0508,0.0503,0.0504,0.0507,0.0514,0.0525,0.0545
0.0534,0.0512,0.0507,0.0508,0.0511,0.0517,0.0526,0.0546
0.0536,0.0515,0.051,0.0511,0.0514,0.0521,0.053,0.055
0.0536,0.0516,0.0511,0.0512,0.0514,0.052,0.0528,0.0546
0.0531,0.0508,0.0502,0.0504,0.0506,0.0513,0.0522,0.054
0.0529,0.0503,0.0497,0.0498,0.0501,0.0508,0.0518,0.0537
0.0528,0.0503,0.0497,0.0498,0.0501,0.0508,0.0518,0.0538
0.0531,0.0506,0.05,0.0501,0.0504,0.0511,0.0521,0.0541
0.0529,0.0504,0.0497,0.0498,0.0502,0.0509,0.0519,0.0539
0.0525,0.0498,0.0492,0.0493,0.0496,0.0503,0.0514,0.0535
0.0527,0.05,0.0494,0.0494,0.0498,0.0505,0.0515,0.0537
0.0531,0.0506,0.05,0.0501,0.0504,0.0511,0.0521,0.0542
0.0531,0.0506,0.05,0.0501,0.0504,0.0512,0.0522,0.0544
0.0529,0.0504,0.0497,0.0498,0.0501,0.0508,0.0519,0.054
0.0532,0.0508,0.0501,0.0502,0.0504,0.0511,0.0521,0.0541
0.0532,0.0507,0.05,0.0501,0.0503,0.0509,0.0519,0.054
0.0533,0.0511,0.0505,0.0505,0.0507,0.0513,0.0522,0.0542
0.0532,0.0508,0.0501,0.0501,0.0503,0.0509,0.0518,0.0538
0.0532,0.0508,0.0501,0.0501,0.0502,0.0508,0.0517,0.0537
0.0532,0.0508,0.0501,0.05,0.0502,0.0507,0.0517,0.0536
0.0532,0.0508,0.0502,0.0501,0.0503,0.0508,0.0518,0.0538
0.0534,0.0512,0.0505,0.0504,0.0506,0.0511,0.052,0.054
0.0532,0.0508,0.05,0.05,0.0502,0.0507,0.0517,0.0538
0.0534,0.0513,0.0506,0.0505,0.0507,0.0512,0.0521,0.0541
0.0534,0.0514,0.0507,0.0507,0.0509,0.0515,0.0524,0.0544
0.0533,0.0514,0.0508,0.0508,0.051,0.0516,0.0525,0.0544
0.0536,0.0518,0.0512,0.0513,0.0515,0.052,0.0529,0.0548
0.0537,0.0521,0.0516,0.0516,0.0518,0.0524,0.0532,0.0551
0.0539,0.0525,0.0521,0.0521,0.0524,0.0529,0.0537,0.0556
0.0538,0.0522,0.0518,0.0518,0.0521,0.0526,0.0534,0.0552
0.054,0.0525,0.0521,0.0522,0.0525,0.0531,0.0539,0.0558
0.054,0.0528,0.0525,0.0527,0.053,0.0536,0.0544,0.0562
0.0539,0.0527,0.0524,0.0526,0.0528,0.0534,0.0541,0.0559
0.054,0.053,0.0527,0.0529,0.0531,0.0536,0.0543,0.0559
0.054,0.0529,0.0526,0.0527,0.053,0.0535,0.0542,0.0559
0.0544,0.0534,0.0533,0.0534,0.0536,0.054,0.0547,0.0564
0.0546,0.0539,0.0537,0.0538,0.0541,0.0545,0.0551,0.0565
0.0546,0.054,0.0538,0.0539,0.0541,0.0545,0.0551,0.0565
0.0547,0.0543,0.0542,0.0543,0.0545,0.0549,0.0555,0.0568
0.0545,0.0539,0.0538,0.054,0.0543,0.0548,0.0554,0.057
0.0547,0.0546,0.0548,0.0552,0.0556,0.0562,0.0569,0.0584
0.0548,0.0547,0.0551,0.0556,0.0561,0.0568,0.0576,0.0593
0.0548,0.0545,0.0549,0.0554,0.0558,0.0566,0.0574,0.0592
0.0549,0.0549,0.0554,0.056,0.0565,0.0574,0.0584,0.0602
0.0551,0.0552,0.0557,0.0562,0.0567,0.0575,0.0584,0.0601
0.055,0.0551,0.0555,0.0559,0.0563,0.057,0.0577,0.0591
0.055,0.055,0.0554,0.0558,0.0562,0.0569,0.0578,0.0592
0.0549,0.0549,0.0553,0.0557,0.0561,0.0568,0.0576,0.0593
0.0546,0.0543,0.0545,0.0549,0.0553,0.0561,0.057,0.0587
0.0547,0.0544,0.0547,0.055,0.0555,0.0562,0.0571,0.0588
0.0545,0.0543,0.0547,0.0552,0.0557,0.0565,0.0575,0.0592
0.0545,0.0545,0.055,0.0555,0.0561,0.057,0.058,0.0597
0.0542,0.054,0.0544,0.0549,0.0554,0.0563,0.0573,0.059
0.0541,0.0537,0.0541,0.0546,0.0552,0.0561,0.057,0.0587
0.0538,0.0533,0.0537,0.0542,0.0547,0.0557,0.0567,0.0585
0.0543,0.0538,0.0543,0.0547,0.0552,0.056,0.057,0.0585
0.0544,0.054,0.0544,0.0549,0.0553,0.0561,0.057,0.0585
0.0541,0.0534,0.0537,0.0542,0.0547,0.0554,0.0564,0.0579
0.0542,0.0536,0.0539,0.0543,0.0548,0.0556,0.0566,0.0582
0.0546,0.0543,0.0546,0.0551,0.0556,0.0564,0.0574,0.0589
0.0547,0.0547,0.0552,0.0558,0.0563,0.0572,0.0581,0.0597
0.0547,0.0546,0.055,0.0556,0.0561,0.0569,0.0578,0.0593
0.0544,0.0539,0.0543,0.0549,0.0554,0.0562,0.0572,0.0588
0.0542,0.0537,0.0541,0.0546,0.0552,0.0561,0.0571,0.0587
0.0545,0.0541,0.0545,0.0551,0.0557,0.0566,0.0576,0.0592
0.0545,0.0542,0.0548,0.0554,0.0559,0.0568,0.0577,0.0593
0.0545,0.0541,0.0546,0.0551,0.0556,0.0564,0.0573,0.0589
0.0545,0.0541,0.0546,0.0552,0.0558,0.0566,0.0576,0.0591
0.0541,0.0534,0.0538,0.0543,0.0549,0.0558,0.0568,0.0584
0.0542,0.0536,0.054,0.0546,0.0551,0.056,0.057,0.0585
0.0539,0.053,0.0534,0.0539,0.0544,0.0553,0.0563,0.0579
0.054,0.0533,0.0536,0.0542,0.0547,0.0555,0.0565,0.0581
0.0539,0.0531,0.0534,0.0539,0.0545,0.0554,0.0564,0.058
0.0537,0.0528,0.053,0.0536,0.0541,0.055,0.0562,0.0578
0.0532,0.0521,0.0523,0.0529,0.0535,0.0545,0.0558,0.0577
0.0525,0.0511,0.0513,0.0521,0.0528,0.0539,0.0553,0.0572
0.0522,0.0507,0.0512,0.052,0.0527,0.054,0.0554,0.0574
0.0526,0.0513,0.0516,0.0523,0.053,0.0541,0.0553,0.0572
0.0521,0.0507,0.051,0.0517,0.0524,0.0535,0.0548,0.0567
0.0524,0.0513,0.0516,0.0522,0.0529,0.0539,0.0551,0.0567
0.0517,0.0504,0.0507,0.0514,0.052,0.0532,0.0545,0.0564
0.0511,0.0499,0.0502,0.0509,0.0515,0.0529,0.0544,0.0565
0.0519,0.0506,0.0509,0.0515,0.0521,0.0533,0.0546,0.0564
0.0527,0.0516,0.0519,0.0524,0.053,0.054,0.0553,0.057
0.052,0.0508,0.051,0.0515,0.0521,0.0534,0.0546,0.0568
0.0512,0.0501,0.0505,0.0512,0.0518,0.053,0.0544,0.0566
0.0519,0.0507,0.0512,0.0519,0.0527,0.0538,0.0551,0.0573
0.0514,0.0502,0.0506,0.0514,0.052,0.0533,0.0546,0.0569
